Date,Open,High,Low,Close,Adj Close,Volume
2016-04-28,177.690002,179.399994,176.880005,177.869995,173.530243,431200
2016-04-29,177.339996,178.169998,175.050003,177.070007,172.749786,605900
2016-05-02,178.000000,178.789993,177.320007,177.610001,173.276581,529000
2016-05-03,177.119995,178.309998,176.000000,176.929993,172.613159,507800
2016-05-04,175.160004,177.690002,174.649994,175.699997,171.413193,577700
2016-05-05,175.289993,176.389999,173.990005,174.110001,169.862000,1369900
2016-05-06,173.000000,174.440002,169.619995,170.679993,166.515671,1275200
2016-05-09,171.389999,173.910004,170.500000,171.279999,167.101059,727200
2016-05-10,171.589996,174.220001,171.309998,173.539993,169.305923,584000
2016-05-11,173.970001,174.990005,169.710007,170.059998,165.910782,532000
2016-05-12,170.100006,171.520004,165.550003,165.809998,161.764465,858400
2016-05-13,165.880005,166.610001,160.649994,165.229996,161.198654,2070100
2016-05-16,164.910004,171.960007,163.889999,171.520004,167.335205,1847700
2016-05-17,171.429993,172.259995,168.669998,170.800003,166.632751,1244000
2016-05-18,170.529999,173.419998,169.860001,170.220001,166.066895,875200
2016-05-19,168.889999,169.979996,167.339996,168.330002,164.223007,898000
2016-05-20,168.949997,169.990005,168.309998,169.600006,165.462051,1410200
2016-05-23,170.000000,172.970001,169.080002,169.589996,165.452301,1160900
2016-05-24,170.210007,171.809998,169.550003,170.779999,166.613266,1227100
2016-05-25,170.630005,175.139999,170.029999,174.699997,170.437592,1773800
2016-05-26,174.669998,174.820007,172.979996,174.250000,169.998566,1020300
2016-05-27,174.080002,174.979996,172.500000,173.740005,169.501038,585400
2016-05-31,174.500000,174.860001,171.380005,172.509995,168.301041,1279400
2016-06-01,172.270004,177.820007,171.529999,177.399994,173.071716,1015900
2016-06-02,177.809998,187.399994,175.270004,187.360001,182.788712,3518100
2016-06-03,186.899994,186.990005,184.279999,186.199997,181.657028,1094100
2016-06-06,186.750000,189.820007,186.250000,189.380005,184.759430,968000
2016-06-07,189.500000,189.899994,187.800003,188.399994,183.803299,880700
2016-06-08,187.630005,189.369995,187.479996,188.000000,183.413086,1464200
2016-06-09,187.029999,188.580002,187.000000,188.350006,183.754578,621200
2016-06-10,188.000000,188.500000,185.979996,186.759995,182.203323,323700
2016-06-13,186.240005,187.860001,184.630005,184.690002,180.183853,544800
2016-06-14,184.880005,187.440002,184.500000,185.690002,181.159454,813000
2016-06-15,186.220001,187.520004,185.240005,185.550003,181.022903,717700
2016-06-16,185.059998,187.529999,184.339996,187.039993,182.476532,682400
2016-06-17,187.259995,187.929993,185.399994,187.149994,182.583801,844300
2016-06-20,188.710007,191.649994,188.000000,189.899994,185.266754,1935300
2016-06-21,190.729996,190.759995,188.679993,190.070007,185.432587,1236400
2016-06-22,189.720001,191.000000,187.330002,187.669998,183.091187,1231700
2016-06-23,188.850006,190.619995,185.610001,187.309998,182.739929,1396700
2016-06-24,184.690002,185.899994,182.460007,182.899994,178.437546,917000
2016-06-27,181.440002,182.000000,176.940002,176.940002,172.622971,1576700
2016-06-28,179.339996,182.970001,179.029999,182.949997,178.779297,2650500
2016-06-29,183.869995,184.919998,183.039993,183.649994,179.463364,2122300
2016-06-30,183.500000,183.500000,177.899994,179.880005,175.779312,3772800
2016-07-01,180.470001,181.210007,169.979996,174.000000,170.033356,4784000
2016-07-05,173.679993,177.660004,172.470001,177.210007,173.170181,1381400
2016-07-06,176.490005,181.490005,176.369995,179.979996,175.877014,1964900
2016-07-07,180.369995,180.369995,158.600006,162.740005,159.030060,9068700
2016-07-08,159.759995,164.100006,157.259995,158.149994,154.544678,5565500
2016-07-11,159.800003,164.949997,152.339996,154.000000,150.489273,5154600
2016-07-12,155.350006,155.520004,151.300003,154.710007,151.183105,3666700
2016-07-13,155.000000,163.000000,153.800003,161.300003,157.622879,3056600
2016-07-14,162.220001,162.440002,159.550003,161.270004,157.593552,1687900
2016-07-15,162.410004,162.699997,158.889999,158.889999,155.267822,1699600
2016-07-18,160.190002,160.850006,156.589996,159.639999,156.000702,1853400
2016-07-19,158.899994,160.320007,150.000000,153.380005,149.883423,8660000
2016-07-20,154.410004,160.199997,152.809998,158.410004,154.798752,3881700
2016-07-21,153.750000,174.770004,153.580002,171.529999,167.619659,10358200
2016-07-22,171.339996,178.199997,171.339996,176.050003,172.036636,5476600
2016-07-25,175.679993,176.059998,172.470001,173.009995,169.065933,1696300
2016-07-26,173.220001,174.559998,171.479996,173.960007,169.994263,1456300
2016-07-27,173.110001,173.869995,171.339996,172.070007,168.147369,906500
2016-07-28,171.360001,172.380005,170.869995,172.210007,168.284164,635900
2016-07-29,169.850006,173.000000,169.850006,172.550003,168.616394,522000
2016-08-01,173.000000,173.369995,170.399994,171.179993,167.277649,487000
2016-08-02,171.690002,173.000000,167.520004,169.570007,165.704361,1423400
2016-08-03,170.380005,173.559998,168.809998,173.479996,169.525192,1307300
2016-08-04,172.179993,176.539993,171.550003,173.830002,169.867233,2382600
2016-08-05,174.339996,181.710007,173.669998,178.960007,174.880295,2188500
2016-08-08,178.690002,179.210007,177.500000,177.649994,173.600143,848700
2016-08-09,177.960007,179.110001,176.830002,177.130005,173.092026,526600
2016-08-10,176.979996,180.479996,176.389999,179.699997,175.603394,1987300
2016-08-11,180.000000,180.389999,178.899994,180.089996,175.984512,946200
2016-08-12,178.929993,183.490005,178.529999,180.860001,176.736969,1247100
2016-08-15,180.860001,181.529999,178.279999,179.630005,175.535034,590800
2016-08-16,179.419998,180.789993,177.619995,179.630005,175.535034,601200
2016-08-17,180.339996,180.399994,178.119995,178.880005,174.802094,883100
2016-08-18,178.470001,180.070007,178.470001,179.479996,175.388458,907500
2016-08-19,178.960007,179.850006,177.910004,178.000000,173.942169,421100
2016-08-22,178.559998,180.970001,178.470001,180.419998,176.307007,610100
2016-08-23,180.750000,180.880005,179.320007,179.860001,175.759781,553500
2016-08-24,180.000000,180.750000,178.639999,179.309998,175.222305,492900
2016-08-25,178.440002,179.789993,176.880005,177.289993,173.248367,531600
2016-08-26,177.589996,177.860001,175.660004,177.380005,173.336304,526000
2016-08-29,177.330002,178.960007,176.750000,176.929993,172.896530,529400
2016-08-30,176.520004,178.630005,176.160004,178.470001,174.401459,603800
2016-08-31,178.479996,179.009995,177.419998,178.710007,174.635971,430500
2016-09-01,179.229996,179.229996,176.300003,176.529999,172.505676,566100
2016-09-02,177.139999,178.070007,176.029999,177.330002,173.287430,469400
2016-09-06,177.179993,178.910004,175.139999,176.779999,172.749969,683300
2016-09-07,176.199997,177.710007,175.520004,176.160004,172.144119,606300
2016-09-08,176.130005,177.529999,174.910004,176.419998,172.398178,687700
2016-09-09,175.330002,178.199997,174.960007,176.500000,172.476364,895700
2016-09-12,176.500000,176.899994,175.539993,176.779999,172.749969,807500
2016-09-13,175.729996,176.880005,174.610001,175.789993,171.782532,1188300
2016-09-14,175.589996,176.050003,174.750000,174.990005,171.000778,735300
2016-09-15,174.389999,176.550003,174.270004,174.779999,170.795593,401200
2016-09-16,174.350006,177.559998,173.529999,174.619995,170.639236,2016300
2016-09-19,175.020004,175.289993,174.119995,174.580002,170.600143,689600
2016-09-20,174.619995,175.419998,174.279999,174.520004,170.541489,394100
2016-09-21,174.490005,176.000000,174.300003,175.850006,171.841187,676900
2016-09-22,176.570007,176.869995,175.679993,175.990005,171.977966,453000
2016-09-23,175.309998,176.869995,174.809998,175.550003,171.548004,502500
2016-09-26,175.429993,176.850006,174.919998,175.309998,171.313446,673100
2016-09-27,175.789993,178.190002,175.330002,177.220001,173.179916,620600
2016-09-28,177.630005,177.990005,175.369995,176.580002,172.554535,488400
2016-09-29,176.410004,176.979996,174.949997,175.820007,171.811859,367400
2016-09-30,176.289993,177.449997,175.630005,176.889999,172.857468,825800
2016-10-03,176.889999,177.440002,174.860001,176.630005,172.603363,895700
2016-10-04,177.009995,177.509995,175.779999,177.220001,173.179916,963200
2016-10-05,177.289993,178.369995,176.860001,177.800003,173.746719,1040000
2016-10-06,177.860001,178.210007,176.300003,177.229996,173.189682,538800
2016-10-07,177.919998,177.919998,176.360001,177.740005,173.688095,861500
2016-10-10,177.789993,178.710007,177.429993,178.509995,174.440521,1226800
2016-10-11,178.160004,178.750000,176.630005,177.529999,173.765182,1618700
2016-10-12,178.000000,180.000000,163.500000,168.440002,164.867950,6325600
2016-10-13,168.020004,170.460007,166.009995,169.479996,165.885910,1635300
2016-10-14,170.210007,172.869995,169.880005,170.820007,167.197464,1447900
2016-10-17,170.449997,171.509995,169.440002,169.889999,166.287201,525300
2016-10-18,171.960007,174.100006,171.000000,173.270004,169.595535,908100
2016-10-19,173.690002,175.990005,172.669998,173.899994,170.212143,1219100
2016-10-20,174.259995,174.970001,173.250000,174.550003,170.848389,756400
2016-10-21,173.059998,177.369995,173.059998,175.880005,172.150177,1316100
2016-10-24,176.039993,176.610001,174.199997,176.270004,172.531906,645000
2016-10-25,176.429993,176.500000,174.320007,174.860001,171.151794,756700
2016-10-26,174.889999,175.490005,174.130005,174.649994,170.946259,559500
2016-10-27,175.399994,175.979996,172.929993,174.190002,170.496033,698400
2016-10-28,174.039993,174.270004,170.039993,171.059998,167.432419,965800
2016-10-31,171.570007,172.770004,170.369995,171.529999,167.892426,524400
2016-11-01,172.000000,172.119995,167.660004,168.660004,165.083282,838300
2016-11-02,169.000000,171.169998,168.080002,168.190002,164.623276,724000
2016-11-03,168.190002,169.660004,165.029999,165.309998,161.804321,992000
2016-11-04,165.759995,169.899994,165.520004,167.419998,163.869537,923500
2016-11-07,170.869995,175.910004,169.619995,174.910004,171.200729,1513300
2016-11-08,174.729996,180.000000,174.009995,179.029999,175.233353,1498500
2016-11-09,179.119995,189.059998,178.919998,186.000000,182.055557,3979900
2016-11-10,189.300003,194.050003,188.199997,192.880005,188.789673,3477500
2016-11-11,193.910004,196.449997,192.000000,193.190002,189.093094,3204300
2016-11-14,193.000000,203.479996,192.990005,198.839996,194.623260,3146000
2016-11-15,199.580002,201.800003,197.399994,198.820007,194.603668,1476900
2016-11-16,198.830002,201.119995,198.389999,200.470001,196.218689,954000
2016-11-17,200.449997,203.949997,199.649994,202.059998,197.774979,1733100
2016-11-18,201.990005,202.399994,199.960007,200.160004,195.915268,938000
2016-11-21,199.520004,201.910004,199.520004,199.990005,195.748886,1168900
2016-11-22,200.130005,205.910004,199.179993,205.710007,201.347580,1820400
2016-11-23,206.660004,208.250000,203.240005,207.929993,203.520493,1787600
2016-11-25,208.679993,210.300003,207.399994,207.880005,203.471588,498500
2016-11-28,207.990005,208.600006,206.820007,208.000000,203.589020,1871600
2016-11-29,208.710007,211.710007,208.160004,210.000000,205.546616,1732200
2016-11-30,209.649994,212.940002,208.330002,212.639999,208.130615,2125000
2016-12-01,211.929993,216.919998,211.419998,216.759995,212.163223,2227800
2016-12-02,217.000000,217.800003,212.570007,213.630005,209.099594,1219400
2016-12-05,214.000000,214.869995,204.710007,208.830002,204.401413,2856500
2016-12-06,210.009995,210.690002,202.160004,204.300003,199.967484,2109000
2016-12-07,203.399994,204.800003,200.539993,203.000000,198.695068,2908500
2016-12-08,202.619995,207.389999,202.130005,206.699997,202.316559,897900
2016-12-09,206.320007,207.309998,200.619995,203.289993,198.978912,1097400
2016-12-12,202.820007,204.339996,201.350006,202.929993,198.626526,1234100
2016-12-13,204.110001,206.330002,200.500000,204.570007,200.231735,1285700
2016-12-14,204.110001,205.669998,201.800003,205.240005,200.887558,1112000
2016-12-15,205.020004,208.990005,204.199997,204.649994,200.310059,1359000
2016-12-16,205.500000,206.520004,203.250000,205.639999,201.279068,1540500
2016-12-19,205.759995,205.759995,200.070007,200.410004,196.160004,1280200
2016-12-20,200.830002,202.639999,199.880005,200.250000,196.003357,1284400
2016-12-21,200.169998,201.320007,198.360001,199.800003,195.562927,983500
2016-12-22,199.729996,204.000000,197.610001,202.929993,198.626526,1980100
2016-12-23,203.000000,207.139999,202.619995,205.529999,201.171417,1815600
2016-12-27,205.529999,206.660004,203.490005,206.059998,201.690155,502000
2016-12-28,206.059998,207.000000,204.500000,204.600006,200.261108,732700
2016-12-29,205.330002,206.000000,202.740005,202.919998,198.616745,484300
2016-12-30,202.919998,205.000000,202.059998,204.029999,199.703201,1336500
2017-01-03,202.869995,204.000000,195.000000,197.610001,193.419357,2784600
2017-01-04,198.410004,199.440002,195.910004,197.779999,193.585754,1512400
2017-01-05,198.449997,201.589996,197.190002,200.729996,196.473160,1826200
2017-01-06,200.500000,202.889999,199.619995,201.729996,197.451981,1139700
2017-01-09,201.050003,203.470001,199.750000,202.990005,198.685257,1063800
2017-01-10,202.000000,203.270004,200.669998,200.949997,196.969910,1352700
2017-01-11,200.500000,203.809998,199.809998,203.479996,199.449814,1809300
2017-01-12,203.770004,205.899994,203.000000,205.250000,201.184738,1470400
2017-01-13,205.000000,206.589996,202.429993,202.919998,198.900909,1297800
2017-01-17,203.110001,204.710007,201.460007,204.039993,199.998718,902900
2017-01-18,204.610001,206.419998,202.410004,206.110001,202.027725,1924700
2017-01-19,206.320007,208.690002,202.710007,206.000000,201.919891,2434500
2017-01-20,207.399994,207.399994,200.339996,200.529999,196.558243,2596000
2017-01-23,200.889999,205.830002,186.250000,205.020004,200.959305,8935400
2017-01-24,204.000000,204.500000,199.309998,199.940002,195.979950,3256200
2017-01-25,199.970001,202.740005,198.500000,201.740005,197.744278,1717700
2017-01-26,202.970001,202.970001,199.630005,200.130005,196.166153,767900
2017-01-27,201.770004,202.259995,199.080002,201.660004,197.665863,1732500
2017-01-30,202.949997,202.949997,198.169998,199.259995,195.313385,1217700
2017-01-31,199.759995,201.449997,197.630005,198.500000,194.568451,894700
2017-02-01,198.580002,199.830002,197.740005,198.479996,194.548859,971800
2017-02-02,198.360001,200.139999,196.059998,199.389999,195.440811,1285100
2017-02-03,199.789993,200.710007,197.850006,198.240005,194.313599,799200
2017-02-06,197.789993,198.250000,194.360001,196.470001,192.578659,804400
2017-02-07,196.419998,197.610001,193.789993,195.240005,191.373032,1111000
2017-02-08,193.139999,199.970001,189.009995,199.639999,195.685852,1614000
2017-02-09,199.520004,208.229996,197.940002,207.029999,202.929504,2527800
2017-02-10,206.960007,207.990005,204.149994,205.429993,201.361176,1108900
2017-02-13,205.429993,207.830002,205.089996,206.699997,202.606003,776600
2017-02-14,207.490005,207.619995,204.860001,205.970001,201.890503,2230200
2017-02-15,206.210007,212.240005,204.440002,205.320007,201.253387,3004600
2017-02-16,205.300003,209.100006,204.199997,208.740005,204.605621,3118600
2017-02-17,206.800003,207.009995,203.639999,204.600006,200.547607,3097200
2017-02-21,204.600006,206.899994,203.580002,205.339996,201.273010,1702300
2017-02-22,204.020004,206.220001,203.360001,205.699997,201.625854,1028200
2017-02-23,204.889999,206.000000,204.289993,205.009995,200.949478,1351600
2017-02-24,204.970001,207.509995,203.649994,207.279999,203.174561,1687200
2017-02-27,205.130005,209.279999,204.419998,208.750000,204.615417,1342900
2017-02-28,208.740005,211.600006,208.259995,211.250000,207.065933,1820600
2017-03-01,212.000000,214.729996,211.539993,213.990005,209.751633,2451700
2017-03-02,214.210007,215.720001,212.389999,212.570007,208.359772,1416100
2017-03-03,212.479996,214.210007,211.899994,213.970001,209.732040,1023400
2017-03-06,213.770004,214.149994,212.160004,212.740005,208.526398,1587800
2017-03-07,212.520004,218.929993,211.759995,217.949997,213.633224,2580100
2017-03-08,217.960007,218.270004,216.559998,217.449997,213.143127,1253600
2017-03-09,217.479996,218.220001,217.100006,217.789993,213.476364,1234700
2017-03-10,218.110001,218.750000,216.619995,217.929993,213.613602,1141600
2017-03-13,217.880005,219.729996,216.029999,219.179993,214.838837,968800
2017-03-14,218.470001,219.440002,216.839996,218.000000,213.682220,1059000
2017-03-15,218.210007,220.490005,218.199997,219.080002,214.740829,706700
2017-03-16,218.889999,220.229996,218.100006,219.250000,214.907486,989700
2017-03-17,219.369995,220.000000,217.639999,218.899994,214.564392,1515100
2017-03-20,219.000000,219.000000,213.759995,215.399994,211.133713,1930100
2017-03-21,216.289993,217.539993,212.690002,213.550003,209.320328,1459000
2017-03-22,214.160004,214.639999,211.800003,213.330002,209.104721,1072200
2017-03-23,213.330002,213.860001,209.419998,209.910004,205.752441,1187000
2017-03-24,209.970001,210.350006,204.509995,207.270004,203.164719,3336700
2017-03-27,205.720001,206.600006,203.479996,203.479996,199.449814,1910600
2017-03-28,203.479996,207.399994,203.479996,206.630005,202.537430,1183100
2017-03-29,205.869995,207.740005,204.979996,206.029999,202.341003,1498300
2017-03-30,206.000000,208.210007,205.619995,206.869995,203.165939,817800
2017-03-31,206.419998,207.649994,205.190002,206.139999,202.449036,1245700
2017-04-03,206.679993,211.970001,206.679993,209.770004,206.014069,1481700
2017-04-04,210.279999,213.139999,209.789993,211.050003,207.271118,1752900
2017-04-05,211.179993,212.220001,209.910004,210.070007,206.308670,990600
2017-04-06,209.600006,213.020004,208.720001,212.600006,208.793381,1235000
2017-04-07,211.839996,212.990005,209.910004,210.750000,206.976486,1066100
2017-04-10,210.949997,213.559998,210.949997,212.580002,208.773758,676600
2017-04-11,212.259995,213.460007,211.160004,212.899994,209.087997,822300
2017-04-12,213.000000,214.399994,212.570007,212.990005,209.176407,1029800
2017-04-13,212.699997,212.990005,211.470001,211.800003,208.007706,574000
2017-04-17,211.919998,213.139999,211.580002,212.770004,208.960342,675100
2017-04-18,213.160004,213.440002,210.690002,211.699997,207.909485,1047300
2017-04-19,211.850006,214.410004,211.850006,213.110001,209.294235,1086600
2017-04-20,213.380005,215.649994,213.199997,214.240005,210.404007,2215500
2017-04-21,211.500000,214.479996,210.009995,213.669998,209.844208,2267400
2017-04-24,215.089996,215.869995,212.690002,213.759995,209.932602,1252000
2017-04-25,216.880005,220.000000,214.509995,217.970001,214.067215,1884700
2017-04-26,218.529999,220.669998,218.100006,219.350006,215.422501,1273200
2017-04-27,219.690002,221.970001,218.169998,218.669998,214.754684,1073900
2017-04-28,218.199997,222.479996,217.830002,221.979996,218.005432,1225900
2017-05-01,222.190002,224.770004,220.800003,223.369995,219.370544,1517400
2017-05-02,223.800003,226.850006,222.000000,225.600006,221.560593,2282900
2017-05-03,228.589996,228.610001,223.160004,224.020004,220.008881,1101700
2017-05-04,224.699997,229.039993,224.429993,228.850006,224.752396,2826500
2017-05-05,229.220001,230.529999,228.029999,229.759995,225.646088,1753800
2017-05-08,229.820007,230.419998,228.250000,229.250000,225.145264,2039200
2017-05-09,229.990005,232.389999,229.800003,230.589996,226.461258,1556600
2017-05-10,230.000000,231.850006,229.360001,230.800003,226.667496,1651700
2017-05-11,229.789993,231.460007,228.070007,230.729996,226.598755,1472100
2017-05-12,230.529999,233.660004,230.529999,231.990005,227.836182,1444900
2017-05-15,231.770004,232.479996,229.800003,231.110001,226.971939,2370700
2017-05-16,230.880005,230.880005,225.839996,226.199997,222.149872,1824900
2017-05-17,226.199997,229.669998,224.600006,224.919998,220.892761,2424500
2017-05-18,224.919998,229.960007,224.919998,228.809998,224.713120,1867400
2017-05-19,229.240005,229.869995,226.660004,227.889999,223.809586,1356700
2017-05-22,227.899994,230.669998,227.899994,230.300003,226.176453,1076700
2017-05-23,230.300003,230.729996,227.350006,229.279999,225.174713,859300
2017-05-24,229.479996,232.149994,229.039993,231.610001,227.462982,805500
2017-05-25,232.500000,234.869995,231.440002,232.229996,228.071884,1172100
2017-05-26,233.089996,234.880005,231.259995,232.250000,228.091537,1670100
2017-05-30,232.270004,233.000000,229.919998,230.369995,226.245178,1023100
2017-05-31,230.899994,232.860001,230.479996,232.259995,228.101349,1217500
2017-06-01,232.160004,235.979996,232.160004,235.000000,230.792282,1279900
2017-06-02,235.500000,236.350006,233.570007,234.210007,230.016434,1270200
2017-06-05,233.679993,234.100006,232.649994,232.759995,228.592392,1731300
2017-06-06,233.160004,233.979996,232.229996,233.500000,229.319138,1339900
2017-06-07,234.940002,235.770004,233.339996,233.750000,229.564667,2435300
2017-06-08,233.750000,234.550003,229.080002,230.259995,226.137146,2821100
2017-06-09,231.369995,232.690002,229.690002,229.690002,225.577377,2335600
2017-06-12,231.110001,231.110001,223.399994,228.100006,224.015854,1920000
2017-06-13,228.149994,232.020004,227.910004,231.949997,227.796875,1318900
2017-06-14,232.179993,233.589996,229.729996,231.710007,227.561203,1069200
2017-06-15,231.259995,232.559998,230.080002,232.410004,228.248672,926600
2017-06-16,233.470001,234.460007,232.720001,234.460007,230.261932,2573800
2017-06-19,234.500000,236.820007,234.089996,235.490005,231.273529,1870300
2017-06-20,235.740005,235.979996,232.699997,232.970001,228.798645,997800
2017-06-21,233.699997,236.750000,233.690002,236.210007,231.980637,1177400
2017-06-22,236.149994,241.330002,235.339996,237.000000,232.756485,1628200
2017-06-23,237.110001,238.419998,235.419998,238.419998,234.151047,1303300
2017-06-26,237.779999,238.410004,233.860001,234.750000,230.546768,1052000
2017-06-27,236.270004,240.520004,234.149994,237.070007,232.825241,1650300
2017-06-28,239.009995,241.119995,237.119995,239.759995,235.865051,1258000
2017-06-29,240.899994,241.070007,237.130005,239.339996,235.451859,1248000
2017-06-30,239.580002,241.960007,239.580002,240.619995,236.711090,1322400
2017-07-03,241.869995,243.740005,238.750000,238.949997,235.068207,521000
2017-07-05,239.289993,243.220001,239.220001,242.320007,238.383453,948200
2017-07-06,241.759995,243.139999,237.750000,238.460007,234.586151,1233000
2017-07-07,238.500000,239.679993,237.500000,238.229996,234.359879,1319000
2017-07-10,237.589996,239.570007,237.350006,239.039993,235.156723,1546600
2017-07-11,239.000000,241.470001,238.570007,239.039993,235.156723,782900
2017-07-12,238.589996,240.000000,238.589996,239.220001,235.333801,946700
2017-07-13,240.229996,240.229996,237.600006,238.059998,234.192657,892900
2017-07-14,238.000000,239.270004,237.399994,239.089996,235.205933,1126900
2017-07-17,239.419998,239.820007,237.410004,237.559998,233.700760,808200
2017-07-18,238.179993,238.179993,231.990005,235.059998,231.241394,1575300
2017-07-19,235.179993,237.669998,235.009995,236.229996,232.392365,935000
2017-07-20,236.110001,237.089996,234.839996,235.830002,231.998871,1063600
2017-07-21,235.440002,236.520004,234.699997,235.919998,232.087402,1013800
2017-07-24,235.850006,236.089996,234.199997,235.500000,231.674255,1219700
2017-07-25,236.259995,236.910004,234.339996,234.910004,231.093842,948600
2017-07-26,235.440002,235.580002,233.490005,233.500000,229.706726,1114800
2017-07-27,233.220001,234.580002,231.089996,232.600006,228.821365,782600
2017-07-28,232.970001,236.630005,231.539993,233.080002,229.293564,1591000
2017-07-31,233.690002,233.710007,230.869995,231.199997,227.444077,843000
2017-08-01,231.639999,232.470001,229.839996,230.770004,227.021072,1022800
2017-08-02,238.000000,242.779999,237.100006,241.089996,237.173416,2951900
2017-08-03,241.830002,249.330002,241.690002,248.839996,244.797531,2365900
2017-08-04,249.589996,251.800003,245.190002,245.929993,241.934799,1557500
2017-08-07,245.490005,249.630005,245.380005,249.619995,245.564865,1068100
2017-08-08,249.320007,251.000000,247.800003,250.220001,246.155106,1257200
2017-08-09,250.339996,255.100006,248.800003,254.960007,250.818146,1353900
2017-08-10,253.490005,255.270004,250.880005,251.669998,247.581543,802300
2017-08-11,251.300003,252.820007,249.940002,249.990005,245.928864,840300
2017-08-14,250.320007,252.309998,250.000000,250.250000,246.184616,726400
2017-08-15,250.580002,250.949997,246.610001,246.830002,242.820175,1274700
2017-08-16,247.259995,249.309998,246.770004,247.360001,243.341583,1026000
2017-08-17,247.369995,248.979996,246.610001,247.660004,243.636719,748700
2017-08-18,247.399994,248.369995,245.679993,247.279999,243.262894,754400
2017-08-21,248.139999,250.270004,247.419998,249.360001,245.309082,710000
2017-08-22,248.529999,254.320007,247.979996,253.279999,249.165390,1322800
2017-08-23,252.070007,253.460007,250.830002,251.990005,247.896378,674000
2017-08-24,252.660004,252.970001,251.199997,251.850006,247.758636,600900
2017-08-25,252.179993,254.270004,252.179993,253.000000,248.889954,688400
2017-08-28,253.089996,255.070007,252.669998,255.070007,250.926331,1186200
2017-08-29,254.130005,255.910004,253.460007,255.669998,251.516571,1025300
2017-08-30,255.649994,255.649994,253.259995,254.240005,250.109818,617200
2017-08-31,254.990005,257.739990,254.610001,257.619995,253.434906,1017200
2017-09-01,257.980011,259.459991,257.049988,258.750000,254.546524,521300
2017-09-05,258.000000,259.470001,256.630005,257.549988,253.366013,762100
2017-09-06,258.000000,258.809998,255.000000,256.880005,252.706955,682400
2017-09-07,256.940002,258.380005,255.979996,256.529999,252.362595,692200
2017-09-08,256.399994,257.290009,255.679993,256.559998,252.392120,837000
2017-09-11,258.290009,259.760010,257.160004,257.209991,253.031555,671200
2017-09-12,257.109985,257.720001,253.960007,255.100006,250.955841,742100
2017-09-13,255.179993,257.739990,251.520004,251.539993,247.453674,1322400
2017-09-14,251.600006,251.880005,249.770004,250.649994,246.578110,1050900
2017-09-15,250.000000,250.960007,249.149994,249.279999,245.230377,1228400
2017-09-18,250.009995,250.490005,247.839996,248.449997,244.413834,1112400
2017-09-19,248.800003,249.500000,239.610001,240.039993,236.140488,1725300
2017-09-20,240.080002,241.979996,237.550003,239.679993,235.786346,1824200
2017-09-21,240.059998,240.059998,237.830002,238.639999,234.763229,1177900
2017-09-22,238.910004,244.429993,235.220001,239.089996,235.205933,1343100
2017-09-25,239.550003,241.639999,236.970001,237.210007,233.356476,1098400
2017-09-26,237.839996,241.789993,237.839996,239.210007,235.323975,1348800
2017-09-27,239.479996,240.240005,235.149994,238.869995,234.989487,1361600
2017-09-28,238.330002,244.869995,237.910004,242.750000,239.207031,1083900
2017-09-29,243.039993,243.710007,240.800003,243.630005,240.074188,1541100
2017-10-02,244.410004,245.979996,244.000000,245.000000,241.424164,1099400
2017-10-03,245.070007,247.399994,244.669998,247.389999,243.779312,720800
2017-10-04,247.389999,248.410004,246.330002,246.509995,242.912155,712000
2017-10-05,246.750000,247.300003,244.880005,245.360001,241.778931,1059600
2017-10-06,246.119995,248.330002,245.630005,246.899994,243.296448,1152600
2017-10-09,242.000000,244.110001,239.839996,240.410004,236.901169,929400
2017-10-10,240.449997,241.789993,239.509995,240.490005,236.980026,1235100
2017-10-11,240.000000,242.990005,240.000000,240.380005,236.871613,821300
2017-10-12,240.990005,242.339996,239.580002,241.440002,237.916153,727900
2017-10-13,237.919998,240.699997,235.699997,237.729996,234.260254,812000
2017-10-16,236.779999,238.380005,235.740005,237.169998,233.708450,1121700
2017-10-17,239.399994,242.419998,237.669998,240.429993,236.920898,1692000
2017-10-18,241.179993,245.600006,241.179993,241.309998,237.788025,1099800
2017-10-19,241.350006,243.009995,238.580002,242.690002,239.147888,796700
2017-10-20,243.899994,246.889999,243.270004,245.809998,242.222351,742200
2017-10-23,246.149994,248.899994,244.179993,246.130005,242.537704,729500
2017-10-24,245.440002,247.539993,243.100006,246.490005,242.892456,648400
2017-10-25,247.070007,249.070007,245.910004,248.360001,244.735168,744600
2017-10-26,249.940002,254.279999,248.320007,251.520004,247.849030,1142100
2017-10-27,252.460007,264.559998,251.229996,258.970001,255.190292,1892200
2017-10-30,258.920013,260.309998,255.369995,255.660004,251.928604,1374100
2017-10-31,255.669998,256.850006,253.169998,255.350006,251.623138,796100
2017-11-01,256.250000,258.489990,254.250000,255.479996,251.751205,604900
2017-11-02,254.919998,257.910004,253.919998,256.350006,252.608536,656300
2017-11-03,255.910004,258.529999,253.940002,256.690002,252.943573,688600
2017-11-06,256.079987,258.329987,253.820007,254.479996,250.765793,1197700
2017-11-07,255.139999,257.230011,253.990005,256.309998,252.569107,1075400
2017-11-08,252.860001,254.160004,238.589996,243.479996,239.926376,2594300
2017-11-09,241.380005,247.509995,240.289993,247.460007,243.848297,1950900
2017-11-10,245.949997,247.259995,241.619995,244.389999,240.823090,1265500
2017-11-13,244.490005,244.970001,240.770004,240.940002,237.423431,1445100
2017-11-14,240.740005,241.570007,237.899994,239.559998,236.063583,1925400
